input position,input joint,output joint
"(0.04, -0.49)","(-0.07, -2.72)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.12, -2.83)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.07, -2.82)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.1, -2.74)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.15, -2.75)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.15, -2.9)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.13, -2.75)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.13, -2.91)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.18, -2.82)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.07, -2.83)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.11, -2.87)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.26, -2.74)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.14, -2.87)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.11, -2.87)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.2, -2.73)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.23, -2.73)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.24, -2.79)","(-0.17, -2.81)"
"(0.04, -0.49)","(-0.21, -2.91)","(-0.17, -2.81)"
"(0.2, -0.78)","(-0.13, -2.49)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.12, -2.51)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.18, -2.45)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.18, -2.41)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.22, -2.58)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.18, -2.42)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.11, -2.43)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.1, -2.52)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.08, -2.57)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.21, -2.58)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.25, -2.42)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.25, -2.47)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.09, -2.57)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.2, -2.51)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.15, -2.45)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.22, -2.43)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.26, -2.39)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.25, -2.55)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.2, -2.55)","(-0.17, -2.48)"
"(0.2, -0.78)","(-0.07, -2.5)","(-0.17, -2.48)"
"(0.44, -1.0)","(-0.17, -2.17)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.17, -2.12)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.08, -2.06)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.14, -2.12)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.22, -2.23)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.15, -2.12)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.2, -2.19)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.07, -2.09)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.24, -2.17)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.24, -2.08)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.26, -2.14)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.07, -2.16)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.21, -2.05)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.12, -2.09)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.24, -2.16)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.2, -2.18)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.22, -2.2)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.15, -2.21)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.12, -2.08)","(-0.17, -2.15)"
"(0.44, -1.0)","(-0.1, -2.1)","(-0.17, -2.15)"
"(0.74, -1.13)","(-0.2, -1.73)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.16, -1.78)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.25, -1.84)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.08, -1.72)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.22, -1.75)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.09, -1.89)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.1, -1.75)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.18, -1.75)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.15, -1.88)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.2, -1.74)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.17, -1.77)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.12, -1.87)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.21, -1.81)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.09, -1.82)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.22, -1.81)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.09, -1.89)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.21, -1.77)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.2, -1.91)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.22, -1.85)","(-0.17, -1.82)"
"(0.74, -1.13)","(-0.11, -1.82)","(-0.17, -1.82)"
"(1.07, -1.16)","(-0.17, -1.54)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.1, -1.5)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.26, -1.51)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.19, -1.41)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.18, -1.45)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.2, -1.58)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.12, -1.47)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.21, -1.51)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.16, -1.47)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.22, -1.45)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.2, -1.45)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.15, -1.5)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.13, -1.5)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.1, -1.4)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.16, -1.43)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.18, -1.46)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.08, -1.44)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.13, -1.41)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.2, -1.51)","(-0.17, -1.49)"
"(1.07, -1.16)","(-0.09, -1.59)","(-0.17, -1.49)"
"(1.39, -1.08)","(-0.21, -1.17)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.2, -1.06)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.25, -1.17)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.26, -1.21)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.25, -1.22)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.08, -1.09)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.09, -1.17)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.26, -1.12)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.21, -1.25)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.09, -1.23)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.16, -1.1)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.12, -1.18)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.15, -1.1)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.25, -1.09)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.24, -1.15)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.21, -1.25)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.22, -1.08)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.14, -1.08)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.13, -1.09)","(-0.17, -1.16)"
"(1.39, -1.08)","(-0.19, -1.15)","(-0.17, -1.16)"
"(1.66, -0.9)","(-0.25, -0.87)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.17, -0.8)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.25, -0.89)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.11, -0.79)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.15, -0.87)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.07, -0.87)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.14, -0.78)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.13, -0.79)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.24, -0.81)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.19, -0.77)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.26, -0.74)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.09, -0.91)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.22, -0.9)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.15, -0.86)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.2, -0.81)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.16, -0.82)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.26, -0.82)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.14, -0.84)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.23, -0.81)","(-0.17, -0.83)"
"(1.66, -0.9)","(-0.19, -0.85)","(-0.17, -0.83)"
"(1.87, -0.64)","(-0.08, -0.45)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.2, -0.58)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.14, -0.54)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.17, -0.47)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.16, -0.54)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.17, -0.58)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.12, -0.56)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.09, -0.53)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.13, -0.47)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.21, -0.47)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.1, -0.48)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.24, -0.47)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.26, -0.48)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.08, -0.42)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.18, -0.43)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.17, -0.48)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.26, -0.55)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.19, -0.55)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.18, -0.55)","(-0.17, -0.5)"
"(1.87, -0.64)","(-0.07, -0.55)","(-0.17, -0.5)"
"(1.97, -0.33)","(-0.22, -0.16)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.23, -0.21)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.26, -0.24)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.17, -0.09)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.1, -0.09)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.23, -0.09)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.26, -0.13)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.26, -0.11)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.16, -0.09)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.19, -0.15)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.22, -0.07)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.17, -0.1)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.11, -0.18)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.23, -0.16)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.12, -0.12)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.16, -0.16)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.07, -0.13)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.17, -0.15)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.26, -0.1)","(-0.17, -0.17)"
"(1.97, -0.33)","(-0.13, -0.08)","(-0.17, -0.17)"
"(1.97, 0.0)","(-0.1, 0.24)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.18, 0.13)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.25, 0.15)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.26, 0.19)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.11, 0.19)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.17, 0.21)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.1, 0.08)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.17, 0.1)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.26, 0.16)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.09, 0.26)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.12, 0.13)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.2, 0.22)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.21, 0.25)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.26, 0.07)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.22, 0.16)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.13, 0.13)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.09, 0.15)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.14, 0.16)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.15, 0.26)","(-0.17, 0.17)"
"(1.97, 0.0)","(-0.2, 0.23)","(-0.17, 0.17)"
"(1.87, 0.31)","(-0.24, 0.53)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.21, 0.53)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.26, 0.4)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.21, 0.58)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.14, 0.58)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.17, 0.42)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.15, 0.45)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.12, 0.46)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.08, 0.55)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.1, 0.42)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.19, 0.42)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.19, 0.45)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.26, 0.45)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.18, 0.41)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.19, 0.58)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.11, 0.41)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.12, 0.47)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.15, 0.54)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.18, 0.54)","(-0.17, 0.5)"
"(1.87, 0.31)","(-0.22, 0.45)","(-0.17, 0.5)"
"(1.66, 0.57)","(-0.1, 0.86)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.23, 0.92)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.2, 0.83)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.21, 0.85)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.24, 0.8)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.1, 0.85)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.23, 0.76)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.16, 0.74)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.14, 0.86)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.1, 0.86)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.1, 0.79)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.19, 0.83)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.1, 0.8)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.15, 0.78)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.26, 0.92)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.25, 0.81)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.16, 0.92)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.18, 0.77)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.08, 0.89)","(-0.17, 0.83)"
"(1.66, 0.57)","(-0.16, 0.84)","(-0.17, 0.83)"
"(1.39, 0.75)","(-0.18, 1.21)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.21, 1.22)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.13, 1.19)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.23, 1.13)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.18, 1.22)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.15, 1.11)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.23, 1.17)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.15, 1.16)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.18, 1.19)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.2, 1.1)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.16, 1.21)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.12, 1.16)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.07, 1.23)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.26, 1.21)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.16, 1.09)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.21, 1.19)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.1, 1.25)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.19, 1.07)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.17, 1.2)","(-0.17, 1.16)"
"(1.39, 0.75)","(-0.15, 1.25)","(-0.17, 1.16)"
"(1.07, 0.83)","(-0.18, 1.55)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.22, 1.51)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.07, 1.4)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.12, 1.53)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.15, 1.49)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.24, 1.43)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.22, 1.53)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.14, 1.44)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.22, 1.41)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.24, 1.57)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.07, 1.47)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.18, 1.44)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.17, 1.46)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.09, 1.41)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.12, 1.51)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.07, 1.42)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.15, 1.39)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.22, 1.55)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.16, 1.57)","(-0.17, 1.49)"
"(1.07, 0.83)","(-0.18, 1.49)","(-0.17, 1.49)"
"(0.74, 0.8)","(-0.07, 1.9)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.15, 1.73)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.09, 1.88)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.23, 1.82)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.16, 1.89)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.14, 1.89)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.13, 1.91)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.13, 1.8)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.07, 1.82)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.18, 1.9)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.13, 1.85)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.15, 1.77)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.22, 1.91)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.17, 1.79)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.2, 1.83)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.22, 1.85)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.23, 1.78)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.21, 1.81)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.25, 1.76)","(-0.17, 1.82)"
"(0.74, 0.8)","(-0.13, 1.82)","(-0.17, 1.82)"
"(0.44, 0.67)","(-0.19, 2.13)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.26, 2.09)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.09, 2.19)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.26, 2.18)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.18, 2.25)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.19, 2.05)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.15, 2.18)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.18, 2.1)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.22, 2.13)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.09, 2.09)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.1, 2.21)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.09, 2.18)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.07, 2.1)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.09, 2.17)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.19, 2.06)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.19, 2.23)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.19, 2.09)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.15, 2.08)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.25, 2.08)","(-0.17, 2.15)"
"(0.44, 0.67)","(-0.14, 2.22)","(-0.17, 2.15)"
"(0.2, 0.45)","(-0.1, 2.53)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.11, 2.4)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.12, 2.48)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.12, 2.53)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.21, 2.56)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.14, 2.4)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.09, 2.43)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.12, 2.47)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.14, 2.47)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.12, 2.5)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.11, 2.5)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.12, 2.41)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.13, 2.47)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.2, 2.44)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.19, 2.44)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.26, 2.55)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.1, 2.55)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.07, 2.44)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.11, 2.45)","(-0.17, 2.48)"
"(0.2, 0.45)","(-0.11, 2.51)","(-0.17, 2.48)"
"(0.04, 0.16)","(-0.19, 2.87)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.13, 2.74)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.15, 2.87)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.2, 2.9)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.27, 2.79)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.26, 2.72)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.12, 2.74)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.21, 2.71)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.24, 2.86)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.08, 2.85)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.26, 2.73)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.23, 2.72)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.16, 2.77)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.08, 2.88)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.12, 2.73)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.08, 2.9)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.2, 2.86)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.19, 2.74)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.09, 2.75)","(-0.17, 2.81)"
"(0.04, 0.16)","(-0.1, 2.77)","(-0.17, 2.81)"
"(-0.01, -0.16)","(-0.24, 3.22)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.17, 3.2)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.2, 3.17)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.15, 3.21)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.16, 3.09)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.2, 3.13)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.25, 3.16)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.08, 3.23)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.08, 3.05)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.16, 3.09)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.11, 3.15)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.24, 3.14)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.26, 3.09)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.18, 3.13)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.18, 3.2)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.11, 3.13)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.16, 3.11)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.12, 3.09)","(-0.17, 3.14)"
"(-0.01, -0.16)","(-0.15, 3.14)","(-0.17, 3.14)"
